int(self),self.no_transporter,self.disturbance_cycle,tdi,self.cycle,mean_cyc_to_deliver,mean(t_avgs),mean(self.residue),self.anticipation_increase,self.setup_file,self.item_file
31,12,200,50,943,88.66,63.5208333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
32,12,200,50,915,85.98,57.4930555555556,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
33,12,200,50,979,86.82,50.25,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
34,12,200,50,1052,80.02,72.6944444444444,0.05,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
35,12,200,50,957,85.58,71.7916666666667,0.020833333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
36,12,250,50,885,73.26,45.9166666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
37,12,250,50,935,83.64,60.8611111111111,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
38,12,250,50,874,67.76,56,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
39,12,250,50,765,60.74,44.9166666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
40,12,250,50,900,70.46,57.75,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
41,12,250,50,881,79.86,80.4444444444444,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
42,12,250,50,784,65.38,55,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
43,12,250,50,913,75.96,54.0833333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
44,12,250,50,938,73.44,78.8888888888889,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
45,12,250,50,995,83.96,102.111111111111,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
46,12,250,50,827,71.86,46.7083333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
47,12,250,50,1406,129.08,92.75,0.15,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
48,12,300,50,819,63.08,61.6666666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
49,12,300,50,804,65.38,50.7083333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
50,12,300,50,809,71.1,79.2083333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
51,12,300,50,836,76.94,50.7083333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
52,12,300,50,914,81.58,60.4583333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
53,12,300,50,813,59.46,43.6666666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
54,12,300,50,842,64.42,38.4166666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
55,12,300,50,749,69.36,35.0416666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
56,12,300,50,874,69.82,76.125,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
57,12,300,50,857,70.04,49.7916666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
58,12,300,50,815,68.86,42.75,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
59,12,300,50,883,74.28,45.4166666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
60,12,20000,50,818,61.1,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
61,12,20000,50,825,61.96,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
62,12,20000,50,739,60.4,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
63,12,20000,50,806,60.64,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
64,12,20000,50,746,70.32,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
65,12,20000,50,782,61.8,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
66,12,20000,50,790,61.12,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
67,12,20000,50,781,60,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
68,12,20000,50,741,59.52,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
69,12,20000,50,801,63.7,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
70,12,20000,50,768,66.66,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
71,12,20000,50,827,72.8,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
72,12,100,100,2117,112,54.7354993386244,0.238095238095238,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
73,12,100,100,2069,104.92,49.7753394413321,0.291666666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
74,12,100,100,2194,123.36,56.5723472401781,0.356060606060606,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
75,12,100,100,3177,193.46,56.9758040502526,0.598958333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
76,12,100,100,2566,135.03,58.6783973311547,0.47,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
77,12,100,100,2099,105.42,53.580466413961,0.273809523809524,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
78,12,100,100,2055,110.53,52.6824229691877,0.283333333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
79,12,100,100,1879,102.57,51.5258672699849,0.203703703703704,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
80,12,100,100,2100,106.6,52.1912202380952,0.293650793650794,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
81,12,100,100,2297,119.63,52.7748964424951,0.271739130434783,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
82,12,100,100,2123,115.85,50.2807885333621,0.265873015873016,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
83,12,100,100,2102,109.87,59.1232438223828,0.297619047619048,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
84,12,150,100,1897,91.22,62.5858585858586,0.027777777777778,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
85,12,150,100,1955,84.97,58.0915404040404,0.032051282051282,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
86,12,150,100,2177,111.61,65.6670343545344,0.119047619047619,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
87,12,150,100,1738,89.38,65.7795454545455,0.037878787878788,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
88,12,150,100,2531,171.54,73.699031986532,0.375,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
89,12,150,100,2203,111.15,61.4601787101787,0.136904761904762,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
90,12,150,100,1823,82.58,63.4613636363636,0.034722222222222,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
91,12,150,100,1959,100.49,67.4917929292929,0.057692307692308,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
92,12,150,100,1745,86.3,47.8938552188552,0.090909090909091,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
93,12,150,100,1972,108.15,74.9767482517482,0.076923076923077,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
94,12,150,100,1889,98.6,63.0776515151515,0.055555555555556,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
95,12,150,100,1728,85.93,49.5174242424242,0.068181818181818,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
96,12,200,100,1751,78.29,68.1979166666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
97,12,200,100,1766,85.13,69.4017857142857,0.010416666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
98,12,200,100,1950,98.15,78.5008267195767,0.055555555555556,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
99,12,200,100,1771,82.04,62.4985119047619,0.010416666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
100,12,200,100,1702,88.08,61.2529761904762,0.020833333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
101,12,200,100,1734,85.92,68.3199404761905,0.03125,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
102,12,200,100,1758,81.84,64.3854166666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
103,12,200,100,1786,86.95,67.514880952381,0.010416666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
104,12,200,100,1742,87.12,76.7083333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
105,12,200,100,1758,81.59,59.9598214285714,0.010416666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
106,12,200,100,1774,84.77,71.59375,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
107,12,200,100,1722,86.94,57.1458333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
108,12,250,100,1720,80.7,62.1388888888889,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
109,12,250,100,1455,70.15,67.3,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
110,12,250,100,1739,86.83,76.0916666666667,0.013888888888889,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
111,12,250,100,1853,89.15,64.8551587301587,0.011904761904762,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
112,12,250,100,1668,77.75,75.4861111111111,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
113,12,250,100,1800,86.38,78.9027777777778,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
114,12,250,100,1665,77.49,67.8333333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
115,12,250,100,1696,78.42,61.0416666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
116,12,250,100,1665,77.64,64.9027777777778,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
117,12,250,100,1886,80.42,65.1547619047619,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
118,12,250,100,1712,84.28,60.2972222222222,0.013888888888889,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
119,12,250,100,1708,73.69,56.4305555555556,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
120,12,300,100,1631,69.69,52.1625,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
121,12,300,100,1652,75.13,53.7833333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
122,12,300,100,1736,85.76,81.4833333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
123,12,300,100,1775,75.52,73.6333333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
124,12,300,100,1686,70.64,74.5166666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
125,12,300,100,1717,78.98,63.9166666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
126,12,300,100,1583,67.7,65.2666666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
127,12,300,100,1695,77.43,65.2166666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
128,12,300,100,1779,99.04,80.6625,0.166666666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
129,12,300,100,1663,88.34,93.7,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
130,12,300,100,1654,75.32,58.3083333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
131,12,300,100,1806,82.13,87.9833333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
132,12,20000,100,1562,68.23,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
133,12,20000,100,1522,67,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
134,12,20000,100,1475,62.73,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
135,12,20000,100,1493,61.03,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
136,12,20000,100,1609,64.99,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
137,12,20000,100,1589,62.14,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
138,12,20000,100,1550,66.54,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
139,12,20000,100,1393,67.69,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
140,12,20000,100,1458,62.52,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
141,12,20000,100,1403,60.95,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
142,12,20000,100,1408,64.02,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
143,12,20000,100,1488,64.72,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
144,12,100,250,4595,105.692,57.5403851952151,0.384057971014493,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
145,12,100,250,4980,110.556,54.0191775702728,0.431666666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
146,12,100,250,5455,123.324,58.1233797457401,0.507575757575757,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
147,12,100,250,5554,137.776,56.9035289218698,0.552083333333334,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
148,12,100,250,4910,107.492,49.2052726275769,0.375850340136054,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
149,12,100,250,5315,123.996,56.8924944333761,0.509433962264151,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
150,12,100,250,5167,109.04,54.0957196782388,0.421474358974359,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
151,12,100,250,5459,132.052,54.5959534691316,0.437878787878788,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
152,12,100,250,5097,118.604,54.635876972064,0.397058823529412,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
153,12,100,250,5683,130.624,54.2938064267445,0.476608187134503,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
154,12,100,250,5447,117.588,52.2042323384658,0.451515151515152,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
155,12,100,250,5448,123.984,53.082037427352,0.437878787878788,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
156,12,150,250,4620,93.88,56.3974309268849,0.059139784946237,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
157,12,150,250,4668,100.64,65.6145326044751,0.099462365591398,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
158,12,150,250,5259,114.568,71.1086309257833,0.233333333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
159,12,150,250,4660,93.036,61.8723491759411,0.067204301075269,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
160,12,150,250,4220,90.664,57.5299180911681,0.05952380952381,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
161,12,150,250,4533,101.288,71.9996557454891,0.144444444444444,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
162,12,150,250,4566,96.544,63.348166392994,0.102777777777778,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
163,12,150,250,4677,100.948,68.0696877090555,0.158602150537634,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
164,12,150,250,4782,102.868,64.2764002919175,0.130208333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
165,12,150,250,4289,86.5,53.7090371048704,0.0625,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
166,12,150,250,5062,108.396,70.2659368501971,0.164141414141414,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
167,12,150,250,4784,97.436,65.3026797117314,0.135416666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
168,12,200,250,4361,88.644,62.4404761904762,0.015873015873016,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
169,12,200,250,4182,76.8,60.3390350877193,0.007936507936508,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
170,12,200,250,4555,99.264,76.910256702362,0.053030303030303,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
171,12,200,250,4188,79.44,61.9282894736842,0.003968253968254,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
172,12,200,250,4297,88.9,65.8580200501253,0.01984126984127,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
173,12,200,250,4290,87.308,56.9583333333333,0.011904761904762,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
174,12,200,250,4535,98.456,69.7352092352092,0.018939393939394,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
175,12,200,250,4364,83.748,70.0176587301587,0.01984126984127,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
176,12,200,250,4134,87.084,68.9210769980507,0.016666666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
177,12,200,250,4259,83.836,62.9498015873016,0.015873015873016,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
178,12,200,250,4725,87.792,69.9324769433465,0.007246376811594,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
179,12,200,250,4027,77.072,58.6111111111111,0.008333333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
180,12,250,250,4140,86.928,67.4010416666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
181,12,250,250,4148,80.528,65.4114583333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
182,12,250,250,4028,77.22,65.4944444444444,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
183,12,250,250,4335,88.736,76.7478553921569,0.004901960784314,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
184,12,250,250,4209,80.068,74.6041666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
185,12,250,250,3945,78.236,60.0035714285714,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
186,12,250,250,4167,83.716,65.9739583333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
187,12,250,250,4016,81.548,68.2888888888889,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
188,12,250,250,4195,87.264,63.265625,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
189,12,250,250,4144,85.748,59.2972222222222,0.005208333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
190,12,250,250,4684,96.736,85.5882352941176,0.055555555555556,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
191,12,250,250,4206,81.804,80.3020833333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
192,12,300,250,4003,74.868,57.7179487179487,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
193,12,300,250,3843,75.248,60.9583333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
194,12,300,250,4162,84.108,70.4102564102564,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
195,12,300,250,4124,80.2,64.9423076923077,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
196,12,300,250,4073,82.904,56.275641025641,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
197,12,300,250,3996,75.86,63.2948717948718,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
198,12,300,250,4161,78.204,63.4230769230769,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
199,12,300,250,4093,81.776,53.6410256410256,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
200,12,300,250,4142,81.536,59.9166666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
201,12,300,250,4012,72.644,71.5833333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
202,12,300,250,3892,78.344,61.6458333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
203,12,300,250,3915,74.712,59.9930555555556,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
204,12,20000,250,3546,64.384,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
205,12,20000,250,3779,66.26,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
206,12,20000,250,3607,61.74,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
207,12,20000,250,3660,62.752,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
208,12,20000,250,3644,66.572,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
209,12,20000,250,3705,65.588,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
210,12,20000,250,3748,65.412,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
211,12,20000,250,3687,63.284,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
212,12,20000,250,3466,63.804,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
213,12,20000,250,3750,63.18,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
214,12,20000,250,3607,63.588,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
215,12,20000,250,3737,65.132,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
0,12,100,50,1162,114.74,55.4092953342953,0.295454545454545,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
1,12,100,50,1114,100.8,54.1055615680616,0.204545454545454,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
2,12,100,50,990,87.48,48.2638888888889,0.148148148148148,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
3,12,100,50,1079,106.5,63.0742394179894,0.25,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
4,12,100,50,1100,105.24,57.527876984127,0.295454545454545,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
5,12,100,50,1103,86.04,51.3849537037037,0.113636363636364,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
6,12,100,50,1055,92.88,48.5732473544974,0.25,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
7,12,100,50,1519,220.48,62.2675595238095,0.616666666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
8,12,100,50,997,123.9,48.0046296296296,0.116666666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
9,12,100,50,1776,189.52,68.0936507936508,0.632352941176471,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
10,12,100,50,1081,106.48,59.5138888888889,0.208333333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
11,12,100,50,1107,104.08,50.8675595238095,0.257575757575758,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
12,12,150,50,847,69.3,49.0875,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
13,12,150,50,862,75.14,46.4,0.016666666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
14,12,150,50,896,87.52,50.4875,0.125,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
15,12,150,50,1204,119.26,68.768253968254,0.052083333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
16,12,150,50,1145,108.2,72.9007936507937,0.05952380952381,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
17,12,150,50,879,93.92,67.7847222222222,0.05,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
18,12,150,50,870,77.26,48.4333333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
19,12,150,50,908,89.4,71.4875,0.041666666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
20,12,150,50,979,80.8,47.0444444444445,0.041666666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
21,12,150,50,881,77.6,52.55,0.016666666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
22,12,150,50,926,76.66,41.0333333333333,0.013888888888889,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
23,12,150,50,1019,84.28,61.5472222222222,0.027777777777778,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
24,12,200,50,902,81.48,68.3125,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
25,12,200,50,804,73.22,83.4444444444445,0.020833333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
26,12,200,50,882,80.06,60.7708333333333,0.020833333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
27,12,200,50,809,65.64,34.9444444444444,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
28,12,200,50,813,66.88,39.1944444444444,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
29,12,200,50,911,80.26,52.3611111111111,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
30,12,200,50,810,72.22,70.7777777777778,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
31,12,200,50,912,85.32,63.0208333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
32,12,200,50,916,89.7,74.9375,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
33,12,200,50,837,76.12,52.8888888888889,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
34,12,200,50,872,69.38,51.3680555555556,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
35,12,200,50,760,61.72,53.5277777777778,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
36,12,250,50,776,71.5,60.3333333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
37,12,250,50,886,79.62,62.2777777777778,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
38,12,250,50,837,69.62,45.4583333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
39,12,250,50,914,73.8,60.2777777777778,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
40,12,250,50,991,76.16,56.1388888888889,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
41,12,250,50,851,78.92,79.9027777777778,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
42,12,250,50,788,73.4,83.3194444444444,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
43,12,250,50,918,76.72,73.1944444444444,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
44,12,250,50,861,84.32,73.4166666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
45,12,250,50,995,83.92,70.1388888888889,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
46,12,250,50,851,68.14,57.7222222222222,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
47,12,250,50,889,83.32,61.8888888888889,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
48,12,300,50,844,75.78,62.6666666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
49,12,300,50,998,81.42,56.1388888888889,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
50,12,300,50,857,79.38,86.4166666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
